SQ_CANDIDATO,SG_UE,NR_PARTIDO,CD_OCUPACAO,IDADE_DATA_POSSE,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_NACIONALIDADE,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,TP_AGREMIACAO,COMP_COLIGACAO,QT_PART_COL,QT_BENS,VL_TOT_BENS,REC_PROP,REC_PF,REC_PJ,REC_PARTCAND,REC_OUTRAS,VR_DESPESA,VOTOS_PART_ELEC_ANT,QT_ELEITOS_ELEC_ANT,RESULTADO
250000039131,71072,14,257,38,2,7,1,1,35,61794,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039069,71072,14,156,50,2,5,1,1,35,71072,1,7,2,3,400000.0,4000.0,0.0,1300.0,2100.0,0.0,8100.0,305236,3,0
250000039122,71072,14,999,42,2,6,3,1,35,71072,1,7,2,0,0.0,50.0,0.0,0.0,11571.24,0.0,11621.24,305236,3,0
250000039149,71072,14,999,46,2,8,3,1,35,65137,1,7,2,6,155557.0,15018.0,0.0,14675.0,58201.24,0.0,67052.23999999999,305236,3,0
250000039098,71072,14,536,64,2,6,3,1,29,35114,1,7,2,2,90143.88,330.0,0.0,0.0,2100.0,0.0,2421.6,305236,3,0
250000039060,71072,14,169,38,2,3,1,1,33,58130,1,7,2,0,0.0,0.0,0.0,0.0,9900.0,0.0,6447.0,305236,3,0
250000039095,71072,14,131,39,2,8,7,1,35,71072,1,7,2,0,0.0,4500.0,0.0,350.0,6671.24,0.0,11464.15,305236,3,0
250000039114,71072,14,999,50,4,4,1,1,31,48658,1,7,2,0,0.0,0.0,0.0,0.0,17371.239999999998,0.0,7371.24,305236,3,0
250000039116,71072,14,257,50,4,6,1,1,35,71072,1,7,2,0,0.0,0.0,0.0,0.0,12371.24,0.0,9096.61,305236,3,0
250000039135,71072,14,999,55,2,8,7,1,35,71072,1,7,2,10,247647.05,0.0,0.0,0.0,4880.0,0.0,5979.0,305236,3,0
250000039137,71072,14,401,51,4,5,1,1,27,27049,1,7,2,3,29234.780000000002,0.0,0.0,0.0,15580.0,0.0,5580.0,305236,3,0
250000039109,71072,14,303,51,2,8,7,1,35,71072,1,7,2,3,388000.0,183.0,0.0,0.0,5291.24,0.0,5428.74,305236,3,0
250000039138,71072,14,257,39,2,7,3,1,35,71072,1,7,2,5,69057.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039092,71072,14,403,54,2,8,3,1,35,71072,1,7,2,0,0.0,0.0,0.0,0.0,4880.0,0.0,4880.0,305236,3,0
250000039062,71072,14,257,37,2,8,3,1,35,71072,1,7,2,0,0.0,0.0,0.0,0.0,9030.0,0.0,9030.0,305236,3,0
250000039151,71072,14,999,23,2,8,1,1,35,71072,1,7,2,1,10000.0,0.0,0.0,0.0,15171.24,0.0,11065.880000000001,305236,3,0
250000039079,71072,14,131,42,2,8,3,1,35,71072,1,7,2,7,105405.74,9920.23,0.0,5206.0,6671.24,0.0,18677.8,305236,3,0
250000039103,71072,14,257,45,2,5,9,1,35,71072,1,7,2,12,428905.47000000003,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039076,71072,14,171,54,2,7,3,1,35,71072,1,7,2,1,400000.0,115.0,0.0,20800.0,62851.240000000005,0.0,66706.12,305236,3,0
250000039115,71072,14,999,49,4,6,3,1,21,7234,1,7,2,0,0.0,0.0,0.0,0.0,9750.0,0.0,2793.3999999999996,305236,3,0
250000039126,71072,14,257,46,2,6,9,1,35,71072,1,7,2,0,0.0,3648.35,0.0,4108.48,4880.0,0.0,12313.650000000001,305236,3,0
250000039143,71072,14,266,51,4,8,7,1,35,70955,1,7,2,1,10000.0,3100.0,0.0,0.0,7721.24,0.0,10247.24,305236,3,0
250000039080,71072,14,142,38,4,8,3,1,35,69698,1,7,2,0,0.0,300.0,0.0,6280.0,7371.24,0.0,21835.9,305236,3,0
250000039146,71072,14,171,42,2,8,3,1,35,70556,1,7,2,4,39065.0,0.0,0.0,1060.0,14021.24,0.0,15241.24,305236,3,0
250000039150,71072,14,160,56,4,5,9,1,52,93971,1,7,2,3,66750.0,0.0,0.0,0.0,12100.0,0.0,2100.0,305236,3,0
250000039048,71072,14,215,79,4,6,1,1,33,58270,1,7,2,1,600000.0,0.0,0.0,0.0,18281.239999999998,0.0,8281.24,305236,3,0
250000039074,71072,14,169,33,2,8,9,1,35,71072,1,7,2,4,1034500.0,2730.0,0.0,0.0,4880.0,0.0,7564.0,305236,3,0
250000039050,71072,14,303,32,2,8,9,1,23,13897,1,7,2,2,88500.0,16350.0,0.0,20.0,4880.0,0.0,20338.0,305236,3,0
250000039094,71072,14,169,50,2,4,3,1,28,31917,1,7,2,0,0.0,700.0,0.0,0.0,2100.0,0.0,2100.0,305236,3,0
250000039100,71072,14,243,51,4,6,7,1,35,71072,1,7,2,4,91220.53,0.0,0.0,2000.0,9750.0,0.0,3149.6,305236,3,0
250000039134,71072,14,111,46,2,8,3,1,35,71072,1,7,2,3,755000.0,0.0,0.0,0.0,2100.0,0.0,2100.0,305236,3,0
250000039155,71072,14,257,47,4,8,3,1,35,71072,1,7,2,1,30000.0,0.0,0.0,0.0,8000.0,0.0,573.0,305236,3,0
250000039066,71072,14,237,59,2,6,3,1,35,71072,1,7,2,1,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039077,71072,14,257,37,2,7,1,1,25,22152,1,7,2,0,0.0,1850.0,0.0,0.0,37150.0,0.0,21705.44,305236,3,0
250000039057,71072,14,303,35,2,4,9,1,35,71072,1,7,2,1,21000.0,0.0,0.0,0.0,9780.0,0.0,9780.0,305236,3,0
250000039071,71072,14,101,41,2,8,3,1,35,71072,1,7,2,10,610445.6799999999,3980.0,0.0,374.0,12621.24,0.0,16695.239999999998,305236,3,0
250000039108,71072,14,162,48,2,3,1,1,35,71072,1,7,2,4,52319.81,4700.0,0.0,1800.0,59501.24,0.0,36316.42,305236,3,0
250000039113,71072,14,999,44,4,7,3,1,26,24198,1,7,2,1,352945.93,3850.0,0.0,0.0,9750.0,0.0,1750.0,305236,3,0
250000039119,71072,14,144,39,4,8,3,1,22,12114,1,7,2,3,222500.0,2600.0,0.0,0.0,9750.0,0.0,6360.0,305236,3,0
250000039130,71072,14,169,31,4,8,3,1,35,71072,1,7,2,3,355978.43,413.0,0.0,0.0,7371.24,0.0,7678.24,305236,3,0
250000039145,71072,14,102,48,4,7,9,1,43,85995,1,7,2,2,735000.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039120,71072,14,131,59,4,8,5,1,35,71412,1,7,2,6,118707.83,0.0,0.0,0.0,6321.24,0.0,6321.24,305236,3,0
250000039129,71072,14,185,46,2,7,3,1,35,71072,1,7,2,3,893000.0,3250.0,0.0,30000.0,45131.24,0.0,74022.25,305236,3,0
250000039078,71072,14,266,42,2,8,1,1,35,71072,1,7,2,5,228262.61000000002,2000.0,0.0,0.0,4880.0,0.0,5610.0,305236,3,0
250000039099,71072,14,257,55,2,6,3,1,35,71030,1,7,2,4,216000.0,10000.0,0.0,0.0,4880.0,0.0,14880.000000000002,305236,3,0
250000039104,71072,14,999,51,2,8,9,1,35,71072,1,7,2,9,42594.97000000001,2100.0,0.0,0.0,4880.0,0.0,6980.0,305236,3,0
250000039124,71072,14,257,59,2,6,3,3,25,19160,1,7,2,2,620000.0,0.0,0.0,7253.48,2100.0,0.0,9353.48,305236,3,0
250000039121,71072,14,390,50,2,8,3,1,31,50490,1,7,2,5,82691.45999999999,0.0,0.0,0.0,6980.0,0.0,6980.0,305236,3,0
250000039070,71072,14,999,47,4,8,9,1,35,71072,1,7,2,0,0.0,0.0,0.0,0.0,7750.0,0.0,1891.0,305236,3,0
250000039073,71072,14,581,45,4,6,3,1,25,20516,1,7,2,0,0.0,0.0,0.0,0.0,14530.0,0.0,5030.0,305236,3,0
250000039102,71072,14,124,39,2,8,1,1,26,24970,1,7,2,1,37000.0,4630.0,0.0,0.0,4880.0,0.0,11812.0,305236,3,0
250000039082,71072,14,111,66,2,7,3,1,32,57053,1,7,2,15,135640.61,4400.0,0.0,0.0,2100.0,0.0,6476.2,305236,3,0
250000039152,71072,14,999,72,2,7,1,1,29,37940,1,7,2,3,260000.0,3059.0,0.0,0.0,8380.0,0.0,12139.0,305236,3,0
250000039091,71072,14,257,33,2,6,3,1,35,71072,1,7,2,6,210004.0,2300.0,0.0,0.0,6671.24,0.0,13009.74,305236,3,0
250000039081,71072,14,303,35,2,7,9,1,35,71072,1,7,2,15,1382895.83,729.56,0.0,83423.89,23136.239999999998,0.0,87887.02,305236,3,0
250000039142,71072,14,297,32,2,8,1,1,35,71072,1,7,2,4,208723.85,2500.0,0.0,0.0,13245.0,0.0,15745.0,305236,3,0
250000039127,71072,14,131,37,2,8,3,1,35,71072,1,7,2,7,394212.75,300.0,0.0,0.0,6671.24,0.0,6971.24,305236,3,0
250000039153,71072,14,232,41,2,7,3,1,35,71072,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039096,71072,14,303,42,2,6,3,1,26,26158,1,7,2,0,0.0,0.0,0.0,0.0,8940.0,0.0,8940.0,305236,3,0
250000039140,71072,14,257,30,2,7,1,1,35,71072,1,7,2,7,960000.0,49550.0,0.0,0.0,8771.24,0.0,60745.99999999999,305236,3,0
250000039075,71072,14,999,41,2,8,3,1,35,71072,1,7,2,5,357000.0,7840.0,0.0,970.0,25986.239999999998,0.0,26242.24,305236,3,0
250000039059,71072,14,169,48,2,6,7,1,35,71072,1,7,2,5,422563.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039136,71072,14,257,47,2,8,7,1,35,70718,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039061,71072,14,257,45,2,8,7,1,35,71072,1,7,2,2,73900.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039128,71072,14,999,63,4,6,5,1,35,62758,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305236,3,0
250000039133,71072,14,402,44,4,4,3,1,35,71072,1,7,2,0,0.0,0.0,0.0,250.0,16321.24,0.0,6571.24,305236,3,0
250000039132,71072,14,999,56,2,8,3,1,31,54011,1,7,2,18,1215318.8900000001,17950.0,0.0,315245.0,249931.24,0.0,458803.18999999994,305236,3,1
250000039049,71072,14,125,58,2,8,3,1,35,71072,1,7,2,15,428111.07999999996,60500.0,0.0,6000.0,740291.24,0.0,805853.74,305236,3,1
250000039139,71072,14,921,61,2,8,3,1,35,71072,1,7,2,9,912209.09,105829.97,0.0,20200.0,65621.23999999999,0.0,121443.84999999999,305236,3,1
250000039064,71072,14,278,50,2,8,3,1,35,71072,1,7,2,12,914723.74,26000.0,0.0,345422.43,315071.24,0.0,660719.7599999999,305236,3,1
250000039093,71072,10,921,38,2,8,3,1,31,54275,1,7,2,0,0.0,1100.0,0.0,240.0,2828.01,0.0,4168.01,33235,1,0
250000039086,71072,10,109,54,2,6,3,1,35,71072,1,7,2,1,240000.0,0.0,0.0,240.0,1125.0,0.0,1365.0,33235,1,0
250000039106,71072,10,257,50,4,6,7,1,31,42315,1,7,2,0,0.0,300.0,0.0,2440.0,1125.0,0.0,1985.0,33235,1,0
250000039105,71072,10,923,57,2,6,3,1,35,-1,1,7,2,1,22000.0,600.0,0.0,240.0,2828.01,0.0,9688.01,33235,1,0
250000039112,71072,10,172,50,4,8,3,1,31,46710,1,7,2,0,0.0,0.0,0.0,240.0,2828.01,0.0,3808.01,33235,1,0
250000039141,71072,10,394,36,2,6,1,1,32,56235,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33235,1,0
250000039117,71072,10,257,43,4,6,3,1,23,14290,1,7,2,0,0.0,1650.0,0.0,240.0,2828.01,0.0,3793.01,33235,1,0
250000039101,71072,10,230,32,4,8,3,1,35,71072,1,7,2,0,0.0,1610.0,0.0,240.0,2828.01,0.0,4727.01,33235,1,0
250000039083,71072,10,125,33,2,6,9,1,35,71072,1,7,2,2,20000.0,0.0,0.0,3068.01,0.0,0.0,3368.01,33235,1,0
250000039063,71072,10,512,48,4,6,3,1,31,48917,1,7,2,0,0.0,625.24,0.0,240.0,2828.01,0.0,3693.25,33235,1,0
250000039087,71072,10,999,40,2,6,3,1,35,71072,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33235,1,0
250000039047,71072,10,257,38,2,7,3,1,35,71072,1,7,2,2,88204.99,4362.72,0.0,240.0,2828.01,0.0,9303.64,33235,1,0
250000039110,71072,10,169,38,2,6,3,1,35,71072,1,7,2,2,65000.0,2100.0,0.0,240.0,2828.01,0.0,5168.01,33235,1,0
250000039111,71072,10,113,48,4,8,9,1,35,71072,1,7,2,2,223500.0,4382.669999999999,0.0,240.0,2828.01,0.0,7307.79,33235,1,0
250000039107,71072,10,131,43,2,8,1,1,35,71072,1,7,2,3,62000.0,0.0,0.0,240.0,2828.01,0.0,3068.01,33235,1,0
250000039156,71072,10,702,48,4,4,1,1,29,36978,1,7,2,0,0.0,2111.77,0.0,240.0,2828.01,0.0,5179.780000000001,33235,1,0
250000039084,71072,10,131,34,2,8,3,1,35,71072,1,7,2,2,32664.370000000003,0.0,0.0,240.0,2828.01,0.0,4508.01,33235,1,0
250000039065,71072,10,999,55,4,7,1,1,35,69051,1,7,2,1,50000.0,380.84,0.0,240.0,2828.01,0.0,3448.8500000000004,33235,1,0
250000039056,71072,10,257,47,2,8,3,1,35,71072,1,7,2,2,148000.0,1808.0,0.0,4136.21,2828.01,0.0,8819.220000000001,33235,1,0
250000039144,71072,10,131,65,2,8,3,1,23,14052,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33235,1,0
250000039089,71072,10,910,26,2,6,3,1,35,71072,1,7,2,0,0.0,240.0,0.0,1125.0,1703.01,0.0,3068.01,33235,1,0
250000039067,71072,10,125,35,2,8,1,1,35,71072,1,7,2,6,234143.68,0.0,0.0,1740.0,2828.01,0.0,4568.01,33235,1,0
250000039085,71072,10,303,54,4,6,1,1,35,71072,1,7,2,0,0.0,2050.0,0.0,240.0,2828.01,0.0,5368.01,33235,1,0
250000039148,71072,10,266,43,2,8,3,1,35,71072,1,7,2,21,686333.8299999998,1060.0,0.0,0.0,2828.01,0.0,3888.01,33235,1,0
250000039154,71072,10,534,36,2,6,1,1,35,71072,1,7,2,0,0.0,1698.8899999999999,0.0,240.0,2828.01,0.0,4766.900000000001,33235,1,0
250000039055,71072,10,131,46,2,8,1,1,35,71072,1,7,2,11,281198.14,0.0,0.0,240.0,2828.01,0.0,3068.01,33235,1,0
250000039051,71072,10,257,25,2,8,3,1,35,71072,1,7,2,0,0.0,6.37,0.0,240.0,2828.01,0.0,3074.38,33235,1,0
250000039123,71072,10,923,60,4,4,5,1,25,20699,1,7,2,0,0.0,905.23,0.0,240.0,1928.01,0.0,3073.2400000000002,33235,1,0
250000039090,71072,10,303,43,2,8,3,1,35,71072,1,7,2,0,0.0,600.0,0.0,0.0,3068.01,0.0,3068.01,33235,1,0
250000039118,71072,10,169,38,4,4,1,1,41,76317,1,7,2,10,50901.04000000001,25800.0,0.0,240.0,2828.01,0.0,28824.309999999998,33235,1,0
250000039053,71072,10,999,40,4,6,1,1,31,45454,1,7,2,6,122069.05,0.0,0.0,8540.0,3953.01,0.0,10973.01,33235,1,0
250000039072,71072,10,703,51,2,6,3,1,35,70033,1,7,2,5,522000.0,3506.8,0.0,240.0,2828.01,0.0,6454.81,33235,1,0
250000039125,71072,10,257,48,2,6,7,1,35,71072,1,7,2,9,1302942.0,50000.0,0.0,252075.0,111872.41,0.0,245334.8299999999,33235,1,0
250000039147,71072,10,257,34,4,8,3,1,35,71072,1,7,2,7,347850.0,10700.0,0.0,4363.07,2828.01,0.0,27978.079999999998,33235,1,0
250000039054,71072,10,131,30,2,8,3,1,35,71072,1,7,2,8,187705.98000000004,860.4599999999999,0.0,4000.0,2828.01,0.0,11715.67,33235,1,0
250000039068,71072,10,923,49,2,5,3,1,35,71072,1,7,2,0,0.0,662.1,0.0,410.0,2908.9300000000003,0.0,4675.030000000001,33235,1,0
250000039058,71072,10,999,57,2,8,3,1,35,70777,1,7,2,9,464140.01,51000.0,0.0,1200.0,110953.01,0.0,160853.95,33235,1,1
250000039088,71072,10,910,31,2,6,3,1,33,60011,1,7,2,0,0.0,590.03,0.0,102400.0,53068.32,0.0,142046.35,33235,1,1
250000010945,71072,23,411,28,2,6,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1391.17,0.0,1391.17,155201,2,0
250000010955,71072,23,111,29,2,8,3,1,35,71072,1,5,2,5,179575.24,3042.0,0.0,0.0,2336.0,0.0,5368.0,155201,2,0
250000010962,71072,23,257,52,2,6,3,1,41,76910,1,5,2,0,0.0,450.0,0.0,0.0,10756.5,0.0,12348.37,155201,2,0
250000010965,71072,23,257,46,2,8,3,1,35,71072,1,5,2,1,29400.0,950.0,0.0,0.0,2340.0,0.0,2390.0,155201,2,0
250000010967,71072,23,502,54,2,3,3,1,21,7579,1,5,2,2,20000.0,345.0,0.0,409.5,1922.5,0.0,3502.0,155201,2,0
250000010978,71072,23,257,29,2,8,1,1,35,70777,1,5,2,0,0.0,54.5,0.0,0.0,3285.0,0.0,4061.6,155201,2,0
250000010987,71072,23,923,58,2,8,3,1,35,70297,1,5,2,2,16008.2,800.0,0.0,0.0,2332.0,0.0,3132.0,155201,2,0
250000010988,71072,23,910,53,2,8,3,1,26,23817,1,5,2,2,137300.0,22000.0,0.0,37791.2,11067.5,0.0,35041.56,155201,2,0
250000011003,71072,23,999,16,2,7,1,1,35,71072,1,5,2,2,8000.0,0.0,0.0,0.0,2332.0,0.0,2332.0,155201,2,0
250000011018,71072,23,169,48,2,6,3,1,35,71072,1,5,2,0,0.0,2490.0,0.0,0.0,4319.7,0.0,6809.7,155201,2,0
250000010961,71072,23,999,65,4,4,3,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,385.0,0.0,385.0,155201,2,0
250000010916,71072,23,999,65,2,6,9,1,31,52213,1,5,2,0,0.0,0.0,0.0,0.0,1664.5,0.0,1664.5,155201,2,0
250000010918,71072,23,403,42,2,6,3,1,35,71072,1,5,2,1,990.0,0.0,0.0,2100.0,1601.5,0.0,6134.26,155201,2,0
250000010922,71072,23,131,44,2,8,9,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,4007.5,0.0,4007.5,155201,2,0
250000011014,71072,23,169,42,2,8,3,1,35,63894,1,5,2,0,0.0,1.4,0.0,0.0,2336.0,0.0,3061.2,155201,2,0
250000011009,71072,23,999,38,4,7,1,1,29,33758,1,5,2,0,0.0,0.0,0.0,0.0,2691.8,0.0,2691.8,155201,2,0
250000010970,71072,23,298,53,2,6,3,1,29,33995,1,5,2,2,13018.0,12651.0,0.0,0.0,6947.2,0.0,19598.200000000004,155201,2,0
250000010979,71072,23,999,44,4,2,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,2926.35,0.0,2926.35,155201,2,0
250000010915,71072,23,131,54,2,8,3,1,26,24198,1,5,2,6,314000.0,410.0,0.0,1457.0,5647.0,0.0,7145.34,155201,2,0
250000011010,71072,23,411,42,4,7,9,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155201,2,0
250000011007,71072,23,296,55,2,7,3,1,35,71072,1,5,2,7,404600.0,4902.17,0.0,0.0,2336.0,0.0,13257.07,155201,2,0
250000010914,71072,23,999,69,4,6,9,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1507.0,0.0,1507.0,155201,2,0
250000010937,71072,23,999,55,4,7,3,1,35,71072,1,5,2,0,0.0,20.0,0.0,0.0,1656.5,0.0,1656.5,155201,2,0
250000010992,71072,23,999,53,4,6,3,1,26,25070,1,5,2,0,0.0,0.0,0.0,0.0,378.0,0.0,378.0,155201,2,0
250000011000,71072,23,531,42,2,6,1,1,35,71072,1,5,2,3,179584.0,0.0,0.0,0.0,0.0,0.0,0.0,155201,2,0
250000010935,71072,23,999,52,2,8,3,1,35,71072,1,5,2,16,1020851.7299999999,107850.0,0.0,66704.87,129562.5,0.0,307073.7100000001,155201,2,0
250000010936,71072,23,257,42,2,7,3,1,35,71072,1,5,2,2,9500.0,1700.0,0.0,425.0,986.0,0.0,3111.0,155201,2,0
250000010943,71072,23,999,71,4,4,5,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1656.5,0.0,1656.5,155201,2,0
250000011011,71072,23,999,40,4,7,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1169.0,0.0,1169.0,155201,2,0
250000096160,71072,23,298,55,2,4,3,1,35,65536,1,5,2,0,0.0,0.0,0.0,0.0,1656.5,0.0,1656.5,155201,2,0
250000010959,71072,23,923,68,2,4,3,1,35,63630,1,5,2,11,403064.50999999995,3238.46,0.0,25130.0,34102.7,0.0,78184.33,155201,2,0
250000011017,71072,23,126,24,2,8,3,1,35,70718,1,5,2,0,0.0,0.0,0.0,0.0,2332.0,0.0,2332.0,155201,2,0
250000010929,71072,23,999,23,4,6,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1411.5,0.0,1411.5,155201,2,0
250000011015,71072,23,113,50,4,8,3,1,35,71072,1,5,2,2,188455.22,1000.0,0.0,0.0,2605.85,0.0,3205.35,155201,2,0
250000010983,71072,23,169,44,2,4,3,1,41,75574,1,5,2,4,203018.0,22000.0,0.0,1315.0,2332.0,0.0,25578.05,155201,2,0
250000010920,71072,23,142,43,2,8,3,1,42,80470,1,5,2,17,648585.0099999999,5175.0,0.0,80.0,2277.0,0.0,6792.0,155201,2,0
250000010944,71072,23,164,61,2,3,3,1,35,71072,1,5,2,2,330000.0,2425.0,0.0,0.0,2344.0,0.0,4749.0,155201,2,0
250000010971,71072,23,999,59,2,5,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,2332.0,0.0,2332.0,155201,2,0
250000010966,71072,23,395,34,2,8,3,1,29,37737,1,5,2,1,50000.0,13783.35,0.0,2500.0,2340.0,0.0,23527.0,155201,2,0
250000010977,71072,23,403,56,2,6,7,1,35,71072,1,5,2,0,0.0,2000.0,0.0,3010.0,2344.0,0.0,8854.0,155201,2,0
250000010913,71072,23,265,61,2,6,3,1,26,25259,1,5,2,1,170000.0,4500.0,0.0,0.0,1601.5,0.0,6122.45,155201,2,0
250000011013,71072,23,169,29,2,8,1,1,21,8559,1,5,2,0,0.0,4685.0,0.0,0.0,2647.5,0.0,7041.38,155201,2,0
250000010932,71072,23,265,50,2,6,3,1,35,71072,1,5,2,0,0.0,500.0,0.0,120.0,2273.0,0.0,2693.0,155201,2,0
250000011008,71072,23,931,42,2,6,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1984.08,0.0,1984.08,155201,2,0
250000010954,71072,23,532,42,2,6,3,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1656.5,0.0,1656.5,155201,2,0
250000010930,71072,23,257,56,2,7,3,1,35,71072,1,5,2,2,50000.0,0.0,0.0,0.0,1601.5,0.0,1601.5,155201,2,0
250000011001,71072,23,257,39,2,8,9,1,35,71072,1,5,2,6,149413.85,0.0,0.0,0.0,0.0,0.0,0.0,155201,2,0
250000011005,71072,23,144,49,4,8,1,1,33,58076,1,5,2,0,0.0,0.0,0.0,0.0,449.0,0.0,449.0,155201,2,0
250000010921,71072,23,298,53,4,8,3,1,35,63134,1,5,2,0,0.0,73.27,0.0,1060.0,1593.5,0.0,2653.5,155201,2,0
250000010939,71072,23,296,22,2,8,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,8547.69,0.0,8547.69,155201,2,0
250000010957,71072,23,999,44,2,4,7,1,35,71072,1,5,2,1,20500.0,5529.42,0.0,0.0,16983.84,0.0,24803.26,155201,2,0
250000010963,71072,23,999,47,4,7,1,1,27,28690,1,5,2,0,0.0,0.0,0.0,0.0,16834.2,0.0,13834.2,155201,2,0
250000010989,71072,23,999,42,4,6,3,1,29,35815,1,5,2,0,0.0,150.0,0.0,0.0,1056.5,0.0,1056.5,155201,2,0
250000096161,71072,23,298,52,2,3,3,1,35,71072,1,5,2,0,0.0,2050.0,0.0,0.0,5111.1,0.0,7211.1,155201,2,0
250000011012,71072,23,235,61,4,8,9,1,35,71757,1,5,2,5,355494.30000000005,2010.0,0.0,450.0,1214.5,0.0,3593.3999999999996,155201,2,0
250000010982,71072,23,403,51,2,7,9,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,1656.5,0.0,1656.5,155201,2,0
250000010990,71072,23,923,63,4,8,9,1,35,62090,1,5,2,3,472175.7,2020.0,0.0,0.0,1656.5,0.0,2476.5,155201,2,0
250000010931,71072,23,297,49,2,8,9,1,35,71072,1,5,2,0,0.0,10650.0,0.0,0.0,1882.0,0.0,8576.0,155201,2,0
250000011016,71072,23,257,37,4,4,3,1,26,24996,1,5,2,1,15000.0,0.0,0.0,0.0,1056.5,0.0,1056.5,155201,2,0
250000010934,71072,23,222,30,4,7,1,1,35,71072,1,5,2,1,18971.0,0.0,0.0,0.0,1656.5,0.0,1656.5,155201,2,0
250000010941,71072,23,999,33,2,8,1,1,35,71072,1,5,2,1,10000.0,500.0,0.0,0.0,1895.0,0.0,2595.0,155201,2,0
250000010947,71072,23,125,36,2,7,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,11243.0,0.0,8743.0,155201,2,0
250000010951,71072,23,999,20,2,7,1,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,2273.85,0.0,2273.85,155201,2,0
250000010964,71072,23,923,60,2,6,3,1,50,90514,1,5,2,2,40021.0,1720.0,0.0,0.0,2691.8,0.0,4104.65,155201,2,0
250000010968,71072,23,257,53,2,6,1,1,26,25119,1,5,2,0,0.0,10.0,0.0,400.0,1740.0,0.0,7375.23,155201,2,0
250000010980,71072,23,169,43,4,8,5,1,35,71072,1,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155201,2,0
250000010999,71072,23,169,39,2,5,1,1,29,39470,1,5,2,3,39000.0,913.5,0.0,0.0,2605.85,0.0,3505.85,155201,2,0
250000010950,71072,23,999,54,2,5,3,1,25,19038,1,5,2,12,654910.15,14000.0,0.0,80548.83,0.0,0.0,131488.65000000002,155201,2,0
250000010958,71072,23,169,50,4,3,3,1,26,24910,1,5,2,0,0.0,22.0,0.0,0.0,1373.74,0.0,1865.8799999999999,155201,2,0
250000011006,71072,23,999,46,2,8,3,1,35,71072,1,5,2,0,0.0,8216.48,0.0,0.0,2871.7,0.0,11088.18,155201,2,0
250000010925,71072,23,169,44,2,8,3,1,23,13056,1,5,2,0,0.0,0.0,0.0,2350.0,45977.64,0.0,42359.64,155201,2,0
250000010956,71072,23,124,38,2,6,3,1,35,71072,1,5,2,11,472344.05,15500.0,0.0,0.0,15353.0,0.0,30813.0,155201,2,0
250000010928,71072,23,131,48,2,8,3,1,35,71072,1,5,2,16,371572.7899999999,0.0,0.0,3000.0,64600.0,0.0,58312.79,155201,2,1
250000011002,71072,23,257,51,2,8,3,1,35,71072,1,5,2,15,11186074.139999999,51630.73,0.0,237905.6,10000.0,0.0,848533.8400000001,155201,2,1
250000010981,71072,33,297,49,2,7,3,1,35,71072,1,5,2,0,0.0,990.0,0.0,170.0,295.0,0.0,1455.0,36082,0,0
250000010917,71072,33,999,37,2,6,1,1,22,10227,1,5,2,0,0.0,250.0,0.0,0.0,620.0,0.0,870.0,36082,0,0
250000010924,71072,33,514,62,4,4,3,1,35,71072,1,5,2,0,0.0,150.0,0.0,0.0,93.75,0.0,243.75,36082,0,0
